Product_ID,Brand,Category,Region,Optimal_Price,Optimal_Discount,Predicted_Revenue
69,1,2,2,180,0,718.01
11,1,1,3,180,28,3072.21
83,0,0,3,155,20,4293.92
73,0,2,2,170,0,3998.08
10,3,2,2,185,4,3556.82
29,2,0,2,195,28,5380.69
82,0,4,1,170,28,4136.09
83,5,4,3,195,12,4391.48
46,0,0,3,180,0,2528.05
96,5,4,0,185,22,4327.48
61,2,1,3,185,4,4056.49
7,1,1,2,185,4,3251.03
28,4,2,0,190,4,3913.98
0,2,3,3,190,4,4104.33
61,5,1,2,65,20,1218.77
36,1,4,0,190,0,2715.19
1,1,0,0,175,28,3466.92
52,2,4,2,165,0,4397.41
38,0,2,3,190,0,1316.06
45,5,3,1,195,4,3907.06
77,0,3,1,180,0,923.86
79,4,3,1,185,0,4275.3
39,4,4,0,140,12,2825.93
74,1,0,0,125,0,2967.35
17,0,0,1,195,4,3928.65
35,1,2,2,125,6,2756.86
12,5,2,2,195,0,1590.5
19,0,0,0,175,0,5198.42
73,4,2,0,190,0,3786.16
56,0,3,2,190,0,3816.29
95,1,1,3,40,26,866.52
41,1,4,0,190,0,2365.66
19,1,0,2,195,2,4288.27
16,1,0,0,185,4,1886.76
39,3,0,2,190,2,3848.7
92,1,4,2,170,24,4157.19
36,5,2,2,195,0,2240.4
26,1,4,3,135,18,4202.43
15,5,2,0,190,0,2499.31
65,3,3,0,150,26,3292.28
54,1,0,0,180,0,1891.21
69,0,4,0,185,28,1525.34
57,2,2,3,195,28,4930.61
61,3,1,1,50,22,1429.52
41,4,4,1,190,0,3951.93
42,2,4,2,180,0,1304.18
18,5,2,0,190,6,3763.12
48,3,2,2,185,4,4886.57
24,4,2,3,190,0,5289.13
51,3,3,3,185,4,4566.27
35,5,4,0,190,2,5206.91
98,2,2,1,190,6,3745.05
44,0,0,3,195,0,2682.32
81,1,1,1,190,0,4780.75
19,2,4,2,195,12,5397.23
43,1,2,0,185,28,4267.87
66,5,3,1,170,28,1576.08
52,4,3,0,65,18,1210.21
11,3,3,2,160,0,3971.15
95,5,4,3,175,28,6365.02
50,4,0,3,185,4,1507.64
47,1,4,0,170,0,5002.48
98,2,2,1,190,6,1378.82
27,0,0,3,185,4,4824.99
96,3,3,1,55,0,1003.77
37,3,3,1,190,4,1541.3
30,0,0,1,195,0,4478.77
15,5,4,0,190,4,2277.25
92,3,4,1,175,16,4823.82
75,3,4,2,90,26,2679.35
23,0,3,0,185,4,2153.77
93,3,0,1,190,28,5821.35
68,0,3,2,75,18,2086.32
12,0,3,3,195,28,5607.33
83,0,2,1,195,24,5042.51
6,1,2,0,185,28,2508.44
38,5,0,3,185,4,2160.72
44,4,2,1,190,0,2045.95
95,4,3,1,190,6,1475.03
19,1,0,1,195,4,5895.84
36,5,4,0,190,0,3386.6
20,5,2,2,185,4,1562.0
80,3,4,1,150,6,3236.07
4,4,0,2,185,4,5154.52
15,3,0,2,195,12,4093.49
81,3,0,1,180,0,1143.19
53,4,3,3,190,0,3128.23
3,4,1,2,185,20,4327.57
31,4,3,3,190,6,3189.28
13,0,0,0,195,0,2151.09
46,5,3,1,155,28,3466.73
18,5,3,0,190,6,3199.38
51,3,0,1,190,4,1166.51
87,1,0,2,85,18,1952.77
47,4,2,2,190,0,2882.36
62,4,2,0,180,2,3358.13
11,5,1,3,185,4,5496.63
5,4,4,3,190,4,4971.25
17,3,0,2,185,4,1950.79
78,2,0,3,175,0,4594.94
3,2,3,1,195,4,4401.55
86,0,4,0,105,0,2728.05
44,2,2,3,185,4,3325.55
87,1,1,0,190,28,5465.35
5,5,4,3,195,2,4090.72
90,3,0,3,65,20,936.01
23,5,1,0,190,4,4450.81
40,5,3,1,190,0,3878.13
64,0,2,2,190,26,3125.49
15,3,3,2,185,4,3815.54
6,1,3,0,190,4,4335.17
85,4,4,3,185,28,3144.5
82,5,1,3,190,6,1977.89
32,0,4,0,180,2,2863.61
44,2,2,1,180,0,3515.05
86,5,0,2,170,28,3282.96
36,1,0,3,195,0,4449.18
75,4,1,1,185,4,805.87
91,2,3,2,105,0,2177.75
94,5,3,2,190,0,3299.94
40,0,3,0,145,0,4185.59
37,5,2,0,185,4,3783.15
32,1,0,2,195,2,1478.6
44,0,3,1,180,0,1907.42
63,1,1,3,195,28,1808.17
60,5,1,3,185,4,2034.38
43,0,4,1,80,26,2271.61
30,3,4,3,185,4,2204.29
89,3,2,1,65,20,1550.24
97,1,0,2,175,16,4482.75
9,5,2,2,185,2,2849.12
62,4,1,2,165,0,3261.9
64,1,1,3,170,28,3644.08
84,0,4,2,65,6,1781.53
74,1,1,3,195,4,2527.31
48,2,3,3,170,12,3756.76
81,4,0,2,155,22,3523.66
34,0,2,0,190,0,2381.86
81,2,4,0,160,6,3832.18
44,0,0,1,170,0,4955.75
90,4,2,0,180,0,1401.66
17,3,1,2,185,4,4301.31
11,5,3,0,190,4,2266.84
91,3,3,0,55,6,1525.88
35,3,4,0,190,0,4691.2
15,0,2,0,190,0,3774.5
59,5,3,1,115,4,2655.93
90,1,2,1,190,6,4860.3
42,2,0,1,185,4,3558.14
7,4,1,1,195,0,2758.78
21,1,4,0,80,22,1253.4
0,2,2,0,190,6,1618.09
48,0,1,3,185,4,2769.51
49,0,4,2,180,0,2211.19
33,1,1,0,185,4,3012.16
41,2,3,2,185,4,4476.88
47,0,3,2,175,18,5145.7
60,5,2,2,185,0,4365.73
6,1,4,0,185,28,3462.56
51,3,2,3,185,6,4441.1
26,5,2,2,185,4,3201.77
85,3,3,1,180,0,1382.22
9,2,3,2,190,0,1563.05
4,3,4,0,185,4,4633.17
78,5,2,1,85,26,1176.45
40,2,3,1,195,28,5757.79
21,2,1,1,185,4,5160.12
38,0,1,1,195,12,6066.67
25,4,1,3,185,4,5943.79
56,1,2,3,195,28,2270.52
98,5,0,2,195,0,4444.35
98,2,2,3,195,0,5291.0
65,1,2,0,140,26,2516.65
88,3,0,1,190,28,5788.23
48,1,2,2,185,4,2904.29
63,5,3,0,190,0,2084.17
69,1,4,1,180,0,1392.92
30,0,0,2,195,0,1725.03
80,2,2,1,190,0,3213.63
37,2,4,2,185,4,3416.29
93,5,3,2,150,28,3928.18
73,3,3,2,165,4,4196.83
61,1,0,2,190,28,4731.29
23,1,1,3,185,4,1263.85
26,0,3,2,190,0,4046.46
7,1,4,2,70,20,1678.54
12,5,4,1,165,28,2442.82
14,3,1,2,195,28,5041.9
23,4,4,0,160,2,4845.92
34,3,0,2,120,4,2464.93
87,1,4,1,65,18,867.68
77,2,1,1,195,4,2178.85
75,1,0,0,195,12,5125.88
84,5,1,1,195,0,1958.64
46,0,3,1,190,6,3866.24
9,2,0,0,185,2,3509.56
76,5,1,2,185,4,4506.98
66,3,2,1,175,0,5105.68
0,2,0,3,195,12,4753.62
2,3,0,2,195,4,2450.46
96,5,0,2,130,26,3048.83
90,3,4,2,65,0,2280.74
26,4,4,3,190,4,2377.6
58,3,3,1,185,4,3077.41
76,1,0,1,185,4,4509.86
72,5,2,2,195,0,4835.74
9,4,0,1,190,4,4970.3
88,2,3,3,85,0,1949.45
18,0,1,1,195,6,5286.84
14,0,2,2,195,4,4958.66
81,2,4,1,195,28,4814.03
4,2,1,0,195,4,3324.6
9,3,4,1,185,0,5141.67
32,5,0,3,190,2,5657.88
99,4,0,0,190,6,2529.15
79,5,3,3,175,16,4054.75
5,2,4,1,195,2,4364.49
32,2,0,0,185,4,2246.96
28,3,3,2,185,28,4607.79
48,5,3,2,190,6,4421.09
87,3,3,0,190,4,3637.91
13,3,4,2,185,0,3759.23
85,3,4,3,130,18,3738.0
47,3,3,0,185,4,4479.12
21,2,3,3,185,4,3745.91
36,4,2,3,195,0,4227.4
67,5,0,3,190,2,4983.78
89,0,1,0,190,22,5385.58
17,3,4,0,185,4,3435.08
59,5,3,2,190,6,1934.0
1,1,2,0,180,0,1515.15
61,5,1,3,170,28,2837.41
81,0,2,2,190,0,4084.68
21,1,1,1,190,28,5748.32
62,5,4,3,195,28,5456.24
64,1,1,3,145,20,4068.64
68,2,3,3,190,0,4581.82
83,0,4,3,80,20,1072.07
50,3,0,3,195,28,3926.43
57,0,3,0,175,4,2263.01
35,0,3,3,195,12,4347.68
64,2,2,2,105,0,2775.77
67,1,2,3,135,18,3263.85
52,5,0,2,185,4,3676.67
37,0,0,1,195,0,4088.74
72,5,3,2,165,28,4670.27
33,1,0,3,190,0,4887.67
80,0,4,3,105,6,2417.71
17,3,4,0,175,4,1600.13
49,5,4,1,185,8,5457.39
14,0,0,2,190,28,4517.27
77,0,2,2,75,18,1540.01
66,1,4,0,175,18,4616.8
22,2,4,0,180,0,2397.08
57,4,3,3,190,6,3751.51
47,1,4,2,185,28,2013.13
36,4,2,3,190,0,2759.84
54,4,0,0,175,4,1341.14
7,3,0,2,140,12,3355.55
43,0,0,1,185,4,2823.77
71,4,1,1,195,2,4408.32
6,5,2,1,185,28,3757.33
19,3,4,1,195,14,4849.9
15,4,2,3,185,4,4941.74
57,3,1,1,190,6,2235.4
5,2,3,0,190,6,3410.72
61,3,2,0,85,20,1885.98
34,0,0,2,180,0,2770.32
4,4,0,1,195,2,2617.42
33,2,4,3,185,4,2239.25
8,1,0,3,190,0,1806.38
84,2,3,3,110,20,2647.33
41,5,2,2,185,0,3873.48
12,3,0,2,185,2,1016.11
98,5,1,2,160,24,4825.17
54,1,2,3,195,4,5348.17
87,1,1,3,175,26,3385.04
17,3,1,3,190,22,4160.93
41,1,3,3,130,6,3100.61
43,5,4,3,175,2,4790.53
16,4,2,3,175,28,2519.96
7,0,0,1,185,2,2176.05
30,5,0,3,190,2,2228.64
61,1,0,0,130,12,3336.02
62,5,2,0,170,28,3840.39
15,3,0,2,195,4,6370.74
16,1,1,1,185,2,3092.75
58,0,4,0,70,26,1323.17
33,3,1,0,195,4,4938.74
12,5,1,0,190,4,1476.88
11,5,3,2,165,28,3879.57
42,1,0,3,190,6,2380.24
28,3,1,3,195,28,5184.31
77,3,4,0,150,26,1220.99
57,2,0,2,185,28,4381.11
12,1,3,0,175,28,2859.35
52,0,1,0,195,0,3759.78
4,5,1,2,185,4,2968.39
58,5,1,3,195,28,4215.37
75,4,1,3,185,4,1203.51
50,2,2,0,190,0,3698.42
44,1,3,3,185,4,1982.52
57,3,3,1,55,28,1216.63
26,2,2,2,190,0,2545.89
85,4,4,3,150,26,1125.19
38,2,2,3,75,20,2057.84
90,1,0,3,185,4,1644.36
93,4,4,2,180,0,4030.44
64,1,4,1,150,10,3626.5
8,3,1,2,185,4,2301.79
52,1,0,2,170,0,5557.72
32,4,1,3,185,4,2992.48
57,1,3,1,55,26,1464.38
12,0,2,3,185,4,4475.85
30,2,4,2,175,28,3593.51
41,3,2,2,185,28,4641.48
44,5,3,2,190,0,3169.94
73,0,2,1,185,4,3741.94
61,1,3,2,185,28,2518.65
78,0,2,1,85,18,1828.33
16,5,1,3,185,4,3761.12
60,1,3,2,155,28,3484.75
80,0,4,2,180,0,1049.65
39,3,0,2,195,0,3772.23
89,5,3,3,190,6,3485.87
5,1,4,1,185,4,2302.3
46,1,1,0,195,4,1819.12
68,2,4,1,180,0,3553.23
38,1,4,0,175,16,4989.21
40,4,4,1,185,4,3900.13
45,1,3,0,120,4,2857.9
78,4,4,3,135,20,2905.68
90,5,0,3,195,28,4726.14
41,3,0,1,150,26,3848.73
24,4,3,1,185,4,4496.94
9,2,3,1,185,4,2057.28
76,5,3,1,105,14,3073.16
61,3,1,0,175,4,3847.98
36,0,2,1,175,0,4550.05
20,1,0,0,185,4,1474.44
25,0,3,1,175,22,3670.6
33,2,4,3,185,4,2663.84
56,3,0,2,195,0,3468.1
34,2,2,2,180,4,4174.32
6,5,2,0,185,4,3629.76
57,0,0,0,175,4,6388.82
39,0,2,0,190,0,2754.69
8,2,1,2,185,4,3528.02
57,3,4,2,130,26,2699.38
89,2,3,0,85,26,1935.09
11,1,2,1,185,4,1689.48
56,0,2,0,170,0,4625.08
75,0,0,1,195,0,5726.96
37,5,2,3,195,0,3367.08
37,2,2,3,190,0,2115.8
14,2,1,2,195,4,3043.86
21,0,3,2,180,0,1724.0
66,4,4,3,180,0,4780.28
26,2,1,2,190,6,6972.15
53,0,3,0,195,12,5200.47
54,4,3,2,150,28,4617.62
31,0,1,1,195,4,4354.9
80,3,0,1,65,0,1508.04
96,0,4,3,195,26,5492.31
51,3,1,2,195,28,4555.02
93,5,4,0,105,0,3129.96
97,5,3,2,185,28,2388.12
86,2,3,3,110,2,2344.45
61,4,1,3,190,28,4508.88
11,3,4,0,185,4,5900.01
8,3,1,3,185,4,4481.61
24,0,1,2,185,4,2459.77
0,2,3,2,185,4,1891.66
55,5,1,1,195,0,4109.35
10,2,1,1,185,4,1947.86
30,5,3,1,185,2,1600.5
18,5,2,1,195,2,3919.77
28,3,3,2,185,4,3968.77
64,3,0,1,105,12,3902.74
88,5,1,2,185,28,1497.41
32,5,3,3,80,20,1714.13
7,3,1,0,190,6,1880.32
36,5,4,3,195,0,2883.95
87,2,0,0,190,16,5056.08
28,3,1,3,190,6,2447.58
60,5,0,1,115,22,3015.43
66,4,0,0,185,4,4834.78
2,4,1,1,185,4,5498.16
14,5,2,2,190,4,3346.27
21,0,2,1,190,0,2419.01
14,0,1,2,185,2,5080.68
83,5,3,0,185,28,2261.33
23,0,4,3,190,6,3353.08
33,1,1,1,185,4,3338.85
4,4,0,0,195,4,4873.0
61,4,3,1,120,20,2997.79
54,4,1,1,195,4,2250.96
5,1,2,3,185,4,5590.01
64,0,2,3,195,24,5194.35
45,0,1,0,190,0,2788.23
37,4,3,1,195,28,5330.46
97,4,4,1,190,28,6113.18
51,5,3,3,190,0,4927.32
8,5,3,0,190,6,2068.18
64,5,0,0,175,24,4858.9
96,4,0,3,175,4,4698.97
58,2,4,2,160,28,3399.25
78,4,2,2,195,24,4339.04
18,3,1,0,185,4,2565.43
1,0,2,2,185,4,1782.44
9,5,2,3,185,20,5458.57
0,0,0,2,190,4,3470.71
1,4,4,3,190,4,3375.46
25,3,2,3,190,0,5410.01
65,1,4,0,90,26,2161.95
87,5,4,0,195,0,3090.37
94,4,3,2,190,24,4835.71
53,0,1,0,185,4,4044.93
76,5,1,0,135,26,3536.5
30,5,4,3,190,0,4498.34
45,4,1,2,160,0,5413.51
78,2,3,1,185,4,1916.05
91,5,0,0,180,0,3866.97
89,1,0,0,175,28,4069.37
76,3,0,2,185,2,6935.92
8,4,1,1,185,2,1681.71
94,2,4,1,195,26,5397.07
55,2,4,2,55,24,1534.91
16,4,1,0,190,4,2978.55
16,5,1,3,185,4,4971.12
40,5,2,2,195,0,2947.41
90,5,3,0,190,6,5322.28
28,2,0,1,185,4,3563.77
74,4,1,3,195,26,3968.71
12,3,0,0,95,12,1794.09
14,1,3,1,185,0,5065.95
26,4,1,0,190,4,2748.97
98,3,2,3,70,2,1747.76
33,1,2,2,185,4,2362.64
99,3,0,3,125,20,2435.68
19,2,0,1,195,4,4523.28
93,5,0,0,190,6,1306.71
58,5,2,2,135,10,3049.24
98,1,4,0,55,6,1101.42
75,0,3,0,135,18,3765.17
99,2,0,0,170,28,702.02
10,0,3,2,140,26,3333.66
83,1,0,0,55,0,1334.91
50,3,0,1,195,0,2199.77
83,1,3,0,180,28,3291.7
83,0,3,0,140,20,3217.56
62,5,1,0,115,4,2440.54
86,0,4,0,105,6,2585.6
57,0,1,3,125,0,2294.08
27,5,3,0,190,4,4357.17
50,2,4,0,195,28,3089.38
26,4,0,1,195,4,4180.83
40,1,3,3,60,4,1334.18
11,3,2,1,175,16,3751.93
17,3,1,1,195,12,5942.49
88,4,4,3,55,2,1261.1
30,4,2,3,195,0,4246.26
20,5,4,2,190,6,3776.41
5,0,0,0,195,4,2741.08
74,2,3,3,140,20,3348.66
40,3,3,3,135,26,3797.99
45,5,2,3,185,4,2808.51
33,3,1,3,195,2,4769.17
71,0,3,0,195,2,4829.04
44,0,2,3,195,10,3901.04
16,4,0,3,185,4,4064.83
36,5,1,0,195,0,3509.79
31,1,3,3,195,4,5452.27
87,4,4,3,190,6,2118.45
79,4,0,1,190,6,1223.78
15,5,2,1,185,4,4614.54
14,5,3,2,175,28,2049.11
32,1,4,3,185,4,5885.06
57,4,2,0,195,12,5454.2
96,4,4,3,175,4,5029.29
92,5,2,1,135,26,2893.08
93,3,4,3,130,6,3575.12
98,5,2,2,170,28,1122.62
59,0,0,0,105,0,2752.08
39,2,1,3,190,6,2562.85
64,1,1,0,185,6,1702.71
58,1,3,2,165,0,4892.96
34,2,0,2,190,0,4194.32
59,2,2,2,120,24,2308.67
65,3,3,3,175,28,3161.25
20,2,0,1,190,0,4668.61
96,5,2,2,150,2,3802.35
38,2,2,1,180,0,3984.29
95,1,0,3,75,18,1276.15
4,1,0,0,185,24,5494.98
57,2,4,1,90,28,2163.2
58,4,0,2,85,22,2018.2
7,4,3,3,135,26,3474.06
61,4,0,3,195,14,4012.52
39,5,1,3,185,4,3544.54
63,1,3,2,195,28,5277.04
39,1,2,1,185,4,4182.49
36,0,2,0,195,0,2437.13
99,1,3,2,140,20,3274.39
28,2,3,2,190,28,3754.49
35,3,3,3,185,4,2791.65
82,2,0,1,160,0,3311.79
34,3,1,0,190,0,2944.19
1,2,0,3,180,0,2754.85
26,0,1,1,195,4,2980.29
53,3,1,2,195,4,1705.09
74,4,1,1,190,4,1417.03
70,5,2,1,90,26,2256.64
96,2,0,3,90,20,2179.44
86,4,1,1,140,0,3099.43
60,4,4,0,95,4,2302.83
66,4,3,0,195,0,5100.81
66,0,0,3,185,0,4831.08
54,0,0,2,195,28,4921.32
72,4,1,3,70,20,2386.69
13,4,1,0,190,4,4627.51
18,2,0,2,185,4,4916.15
89,1,1,2,85,26,1676.02
24,0,0,2,190,0,2608.81
96,0,0,3,195,6,1732.1
74,1,4,1,190,0,2332.81
96,1,1,2,65,20,1282.31
55,3,4,3,170,28,2864.74
89,1,3,1,95,20,2313.79
56,1,0,1,185,4,5168.06
98,4,4,2,190,6,2080.87
16,1,0,2,180,0,5254.99
20,5,1,0,175,28,3310.01
34,5,3,2,185,4,2516.84
14,2,4,2,185,2,5049.16
57,3,3,2,195,12,5205.86
9,4,1,1,195,0,1715.91
63,1,0,1,160,0,5369.83
26,1,0,0,190,4,2304.1
51,4,1,1,160,0,3580.51
11,1,4,3,185,4,3845.63
18,3,2,2,185,4,3136.77
83,2,2,2,175,0,5094.39
84,4,4,0,105,6,2288.79
68,1,0,3,170,26,1163.17
35,4,3,1,190,4,3918.06
2,5,4,0,175,14,3926.0
88,2,2,2,135,20,3432.27
19,3,1,0,190,4,4437.82
10,0,1,0,195,2,1454.99
10,1,0,2,185,4,3111.8
26,1,1,0,195,28,3463.45
20,5,3,0,160,2,3505.06
65,1,4,3,155,28,1128.71
97,0,1,3,130,26,3134.02
91,1,3,1,180,0,4610.72
90,0,3,1,45,6,807.07
50,0,1,1,190,6,2290.59
22,5,2,0,90,0,3096.63
56,4,2,1,185,4,4872.76
47,5,4,3,170,28,2206.71
85,4,4,2,185,20,4777.42
34,2,3,0,125,6,3205.42
37,1,3,2,190,0,1846.81
4,4,1,2,195,4,3433.43
36,5,2,2,185,0,4271.26
40,2,1,2,195,0,2614.91
73,4,1,2,75,26,1380.33
92,2,2,2,130,22,2786.83
6,2,1,2,185,4,1428.3
85,3,1,2,65,4,1297.7
11,1,4,1,185,4,2640.21
49,4,0,3,110,20,1960.9
43,2,1,0,195,4,4823.61
66,0,2,3,85,22,2096.79
57,3,1,3,190,6,2757.36
70,5,3,1,190,0,2646.02
89,5,1,1,85,24,1410.2
84,4,3,0,90,20,2029.78
0,5,2,0,185,4,1228.05
94,1,0,2,195,28,3349.44
4,4,4,3,150,26,4089.23
17,2,4,2,195,0,4452.43
28,1,3,0,130,28,3023.29
23,4,2,1,185,4,3873.85
0,2,1,1,60,4,1445.28
17,2,2,1,185,4,4796.73
62,0,0,1,175,26,3878.16
87,4,0,2,190,2,1909.25
77,5,1,3,190,2,2188.23
42,3,0,2,180,0,2197.99
84,4,2,1,175,16,3779.74
10,2,3,3,185,28,5519.65
34,2,3,3,185,4,957.33
65,0,4,0,150,18,4284.54
67,1,1,0,180,0,2554.2
87,0,4,3,190,6,4109.7
61,5,0,1,110,20,2784.28
32,5,4,0,190,0,6087.84
56,4,0,2,195,4,2023.98
49,3,4,3,185,4,5598.05
80,5,3,3,190,4,5555.91
7,0,0,2,195,4,2326.11
31,2,2,0,180,2,1874.13
70,1,3,1,185,0,4134.29
45,0,3,1,190,0,2804.72
53,5,2,2,185,16,5741.3
13,1,1,0,185,4,4909.51
13,1,1,2,190,6,3087.06
89,4,0,0,150,22,3493.59
87,4,4,1,80,28,1820.59
6,3,0,1,195,4,3148.69
71,0,2,3,185,28,2155.67
87,2,3,0,190,28,4533.98
22,5,0,2,190,4,5002.5
52,0,1,3,185,4,1758.59
20,3,3,3,185,4,3223.75
39,1,1,2,155,28,3309.9
94,3,2,3,185,4,802.77
58,2,4,3,185,4,4337.41
84,3,3,2,150,2,2872.93
29,5,2,3,195,28,5536.88
26,2,0,1,185,4,5213.91
67,2,1,0,65,20,1327.55
42,4,2,3,190,6,2061.5
5,1,2,2,140,20,3217.5
90,0,1,2,160,24,4457.94
58,1,3,1,135,28,3519.44
60,2,2,1,180,0,1965.43
86,0,3,2,150,26,3971.03
23,3,2,2,185,4,3926.44
64,2,4,2,185,4,2362.4
52,2,1,3,175,10,4398.4
95,2,2,3,185,4,3372.73
88,2,1,0,50,24,969.83
93,3,1,0,180,0,950.06
85,0,1,2,190,6,2917.76
89,1,0,1,190,26,5080.35
13,5,2,0,190,0,4818.43
19,0,4,1,185,4,4570.63
92,2,4,2,130,26,3367.16
58,3,1,2,195,28,4738.81
11,1,2,1,185,4,3853.47
14,2,3,3,185,4,2516.2
95,0,0,0,185,6,1411.14
61,4,1,3,185,4,3570.38
36,5,2,1,175,16,3994.93
43,3,3,0,155,20,3421.4
49,2,3,3,185,4,1922.24
95,0,3,2,170,28,1001.49
12,1,3,2,185,2,3539.51
13,1,1,1,185,4,3884.17
24,4,0,3,190,2,2404.97
41,2,4,3,185,4,4638.08
21,0,3,0,195,4,5422.01
77,4,4,0,180,0,4273.69
89,2,4,3,170,28,2714.94
36,4,3,0,190,0,1847.51
91,1,2,2,190,28,6209.11
46,2,0,1,180,0,2206.01
46,5,0,2,140,26,3670.95
81,2,4,3,190,6,3554.66
76,5,2,2,105,26,3074.89
26,5,3,1,185,4,2560.42
34,0,4,0,100,0,3006.3
70,3,0,0,195,0,3083.63
91,2,2,2,170,28,1704.09
37,2,2,2,190,0,2461.86
82,1,1,0,155,6,3660.62
63,3,4,1,90,26,2387.74
92,2,0,0,190,6,1602.74
61,0,3,3,190,6,1683.34
14,1,4,2,175,28,4810.74
59,1,4,2,55,26,1113.15
97,4,3,0,185,10,5285.85
56,0,0,2,195,0,1506.69
73,3,1,2,155,28,4727.26
63,1,3,0,120,26,2943.27
8,0,1,3,190,2,4872.93
46,1,4,0,170,0,3405.9
82,2,0,2,80,24,2388.15
38,5,0,3,195,0,3524.05
60,4,3,0,125,22,3535.95
79,2,4,1,60,26,1421.09
5,1,4,2,195,10,5931.96
83,0,4,1,55,6,731.22
8,1,4,1,150,2,4899.73
29,0,4,2,180,2,4500.09
34,3,4,3,185,4,4045.65
84,5,4,0,140,28,3881.45
18,0,0,1,185,2,3254.82
42,3,4,3,175,10,3821.51
37,1,1,3,190,0,1817.66
86,3,3,0,140,18,3809.06
41,4,3,2,185,4,2166.38
68,1,0,2,175,8,4989.36
64,2,4,2,195,12,4182.56
94,4,1,3,190,6,2530.99
22,5,3,2,170,28,4804.74
88,3,1,0,190,4,3999.55
34,1,1,2,195,2,4500.2
51,0,1,0,195,4,4248.57
51,3,2,1,185,28,5410.94
34,3,1,1,180,0,1562.46
45,3,3,0,185,4,1326.87
55,1,3,3,170,28,3420.41
21,0,2,1,185,4,3086.34
57,4,1,1,190,0,2678.97
32,2,0,0,190,0,4865.99
59,0,3,3,185,4,3827.92
22,1,1,3,185,4,6058.27
95,0,2,3,55,20,886.78
81,3,2,3,150,20,2806.56
89,2,4,0,190,6,2093.05
34,4,0,2,190,0,2206.93
59,4,4,3,170,28,1366.07
33,0,0,0,175,0,2904.42
73,2,2,2,180,0,1275.31
84,3,3,2,185,14,4715.73
11,1,0,1,185,2,2522.2
80,2,1,3,195,0,5396.03
34,3,0,3,160,26,3718.6
82,4,0,0,170,2,3721.08
50,5,4,2,175,16,4963.4
57,4,1,0,130,18,3777.36
58,5,1,3,65,20,1110.74
29,2,1,0,195,0,4583.74
38,2,2,0,190,0,2008.15
18,1,1,3,185,4,1181.93
20,1,2,3,185,4,1440.39
71,2,3,2,185,4,3501.25
69,0,3,2,195,2,4697.39
63,1,2,0,80,18,1845.19
58,2,3,1,185,4,1211.73
56,0,4,0,180,0,1146.95
84,0,2,1,170,0,3602.09
24,4,0,0,190,4,1799.9
98,3,0,2,175,4,924.4
60,1,4,3,155,2,5003.45
16,0,0,1,195,4,3099.79
54,0,0,1,175,24,4636.14
77,4,3,0,195,28,4053.34
37,4,4,3,190,4,4623.91
75,3,3,2,160,20,4044.49
26,3,1,3,195,28,5941.04
46,2,2,3,185,0,2379.62
4,2,3,2,195,4,1991.91
15,5,0,2,185,4,3697.34
4,4,0,1,190,4,4789.87
32,2,0,2,195,4,5654.17
24,4,4,2,180,0,6825.89
23,5,0,1,185,4,2245.43
2,2,3,2,185,20,4029.11
15,4,1,1,185,4,6226.62
13,4,0,0,190,4,6000.94
91,1,4,1,175,4,4481.15
55,5,2,3,185,2,5393.81
97,1,1,3,80,20,2231.82
33,3,4,3,150,26,3260.39
19,3,4,2,185,4,6397.79
11,3,4,0,160,26,3670.12
43,1,0,3,185,4,4899.49
32,2,1,3,190,4,4945.92
41,3,2,1,185,4,3477.29
35,0,2,1,185,0,3398.35
80,0,2,3,130,6,2901.56
31,4,1,1,195,4,2126.75
85,4,2,1,135,28,1711.16
94,1,1,2,120,20,2613.68
56,0,4,2,55,20,1303.61
51,2,2,2,185,4,1516.01
94,1,3,3,185,28,3297.68
39,3,2,0,150,2,4608.04
75,0,0,3,195,12,4768.58
61,4,3,0,180,0,1525.89
22,1,0,1,140,28,3602.05
33,1,4,3,190,6,3441.29
52,3,0,1,195,12,4756.64
60,4,3,2,180,0,3301.83
77,1,0,0,95,22,2428.25
95,4,4,3,180,0,4265.13
58,1,0,0,175,2,3320.71
35,0,1,1,185,28,4544.29
60,4,4,0,105,14,3071.22
76,5,1,1,75,26,1765.54
39,3,0,0,190,22,3651.04
35,1,1,3,190,28,4905.99
74,0,4,3,165,26,3743.63
88,5,1,3,185,4,1431.0
91,5,0,1,80,26,1707.22
89,2,4,3,190,0,3252.17
91,1,1,0,185,20,4960.25
27,3,3,0,190,4,2142.28
30,3,0,1,185,4,5875.24
39,3,4,2,195,0,4388.84
65,4,3,2,175,0,4719.58
66,2,3,0,175,0,2169.94
57,1,2,0,175,0,4675.94
24,3,2,0,190,6,3390.34
25,3,3,1,175,28,2181.51
99,3,2,2,170,28,1195.04
16,0,2,3,185,4,5503.9
5,1,0,0,190,4,2290.89
94,0,0,0,55,24,818.68
0,2,0,2,185,4,3913.13
63,5,4,0,85,28,2123.65
46,2,0,1,195,0,3386.83
14,1,2,3,185,4,3740.6
6,1,2,2,185,28,3862.39
70,2,3,0,170,0,5513.1
0,0,2,0,180,0,1610.09
3,4,0,1,190,4,3034.83
8,5,2,0,175,28,4550.01
6,5,4,2,190,2,5140.36
49,0,4,3,145,24,3512.9
31,5,1,1,190,4,3382.09
28,0,1,2,195,0,3009.49
35,0,2,0,180,0,1945.92
50,2,4,1,150,26,3195.07
6,3,3,0,195,4,4099.56
3,1,1,1,195,4,4823.62
