Customer_ID,Age,Gender,Marital_Status,Region,Loyalty_Score,Frequency,Recency,Discount_Response_Rate,Average_Basket_Value,Annual_Expenditure,Customer_Type,Channel_Preference,Tenure_Years,Returns_Rate,Satisfaction_Score,Category_Pref,Cluster,TSNE-1,TSNE-2
213,47,1,3,1,7.303030291866002,11,245,0.45,211.51,27919.32,0,0,7.2,0.06,2,1,0,30.593794,-57.680553
214,36,1,2,1,2.7150362037631544,8,37,0.28,110.86,10642.56,1,2,0.2,0.06,3,4,0,-0.3854428,-45.957428
215,49,0,1,2,5.977040276948017,10,244,0.09,194.81,23377.2,0,0,3.4,0.14,4,2,0,-9.8025055,16.924618
216,30,0,1,1,5.344317339212882,7,335,0.46,589.17,49490.28,2,0,1.0,0.09,4,4,0,33.92195,39.689365
217,37,1,1,3,5.307527659089413,11,281,0.19,101.12,13347.84,3,2,8.8,0.03,3,1,0,13.386719,-14.88125
218,34,0,1,3,6.743689139748182,6,338,0.19,221.74,15965.28,3,2,0.5,0.19,3,2,0,-44.08422,-14.363726
219,40,0,1,2,5.098594850434317,8,132,0.21,328.41,31527.36,1,0,9.5,0.14,3,1,0,15.813535,35.678112
220,67,1,0,0,5.960458523811406,5,171,0.18,105.51,6330.6,3,0,0.4,0.01,3,1,0,21.244085,-42.468395
221,18,1,1,0,6.431729259142294,12,26,0.08,154.22,22207.68,3,0,0.4,0.01,3,2,0,28.454756,-26.064005
222,48,0,2,3,3.9912695992387865,8,212,0.42,354.52,34033.92,3,2,4.4,0.18,5,4,0,6.9041643,29.72296
223,20,0,1,0,5.598366921627597,12,143,0.07,126.81,18260.64,3,0,3.6,0.02,4,1,0,-18.318521,18.563766
224,34,1,1,1,4.498424785578736,7,165,0.18,274.18,23031.12,2,1,0.6,0.07,3,2,0,9.109259,-21.757294
225,53,1,2,3,4.734636440560209,7,127,0.28,284.46,23894.64,1,1,7.9,0.01,5,0,0,43.160957,-46.97073
226,40,1,0,0,4.355877207043336,9,42,0.3,137.24,14821.92,0,1,0.8,0.05,2,4,0,5.7320924,-43.11377
227,27,0,1,0,5.942160808193773,11,269,0.14,200.48,26463.36,3,1,0.7,0.21,3,4,0,-25.151976,22.50072
228,31,1,1,3,5.163289418036507,8,144,0.22,619.34,59456.64,3,1,4.9,0.05,3,2,0,38.738323,24.021254
229,48,1,2,3,5.789088068633348,16,42,0.46,153.03,29381.76,1,1,3.6,0.0,2,3,0,59.053566,11.026816
230,31,0,2,0,4.964965274208503,13,38,0.15,392.49,61228.44,2,2,1.5,0.02,5,1,0,29.426865,32.406986
231,42,0,1,0,1.7917579750593502,6,322,0.54,280.31,20182.32,3,0,1.3,0.04,3,4,0,-44.09174,-3.8301384
232,40,1,2,3,5.062736832199417,5,193,0.08,209.74,12584.4,3,0,9.7,0.06,3,4,0,37.406166,-32.232784
233,32,1,1,2,5.127075910313634,7,133,0.21,229.28,19259.52,0,0,6.5,0.03,2,4,0,30.56545,-29.934301
234,65,0,2,2,5.485191874306921,13,30,0.22,328.84,51299.04,3,1,2.2,0.4,4,4,0,20.377914,19.82472
235,47,1,1,1,3.812541612628516,9,95,0.05,145.56,15720.48,2,1,3.3,0.05,2,1,0,9.118339,-21.328274
236,18,1,2,3,2.609060566668976,9,32,0.14,197.14,21291.12,3,0,6.7,0.16,3,4,0,31.87771,-21.561262
237,42,0,2,0,6.249213289788556,10,195,0.49,61.14,7336.8,0,0,1.0,0.05,3,4,0,-47.018135,-8.066701
238,32,1,1,1,4.452786886931662,9,298,0.27,565.57,61081.56,2,0,3.6,0.04,2,0,0,37.19952,20.630074
239,50,0,2,3,5.342488095369991,9,5,0.47,185.22,20003.76,2,0,0.4,0.0,4,4,0,-19.674032,27.17544
240,30,0,1,0,4.437079840223409,8,96,0.41,283.17,27184.32,0,0,6.1,0.08,4,1,0,-8.744871,12.640919
241,38,1,0,3,4.987876348452811,10,187,0.32,288.51,34621.2,0,0,8.6,0.04,5,4,0,57.012875,5.4163127
242,46,1,1,1,4.101429304128383,4,279,0.11,222.7,10689.6,2,1,9.0,0.05,3,4,0,37.204575,-35.719147
243,50,0,1,0,3.063832821692344,8,230,0.61,156.83,15055.68,1,2,6.5,0.02,3,4,0,-52.242687,-6.6643353
244,25,0,2,0,5.947463321537314,8,362,0.3,110.01,10560.96,3,2,8.1,0.06,3,2,0,-62.53355,20.305601
245,35,0,2,0,3.79375982354776,4,326,0.29,99.8,4790.4,3,1,7.6,0.03,5,0,0,-63.335976,16.883076
246,34,0,0,0,5.327902961789621,4,219,0.33,129.49,6215.52,1,1,0.3,0.01,4,2,0,-38.65762,8.377645
247,32,1,1,3,5.820920443804155,5,275,0.17,245.46,14727.6,2,0,1.8,0.35,3,4,0,-22.976425,-37.763405
248,61,0,1,2,3.826374568793837,6,106,0.24,301.5,21708.0,3,1,0.8,0.02,4,2,0,-44.561302,9.702754
249,44,1,1,3,2.59222873125403,9,236,0.19,171.98,18573.84,1,0,2.9,0.01,3,0,0,38.92678,-13.9050865
250,24,1,1,1,9.852171227706105,6,349,0.08,207.19,14917.68,3,0,0.9,0.0,4,2,0,42.564014,-37.767246
251,51,1,2,2,3.944456248109148,9,294,0.17,195.86,21152.88,0,0,5.1,0.0,5,0,0,31.926987,-51.970997
252,65,1,1,1,6.246834317202317,10,259,0.39,135.6,16272.0,3,0,2.0,0.07,2,4,0,33.899097,-65.45312
253,52,0,1,2,8.878927099140249,7,80,0.08,275.92,23177.28,3,0,1.8,0.01,3,4,0,-19.783148,29.253864
254,21,1,1,2,6.579815493707787,10,254,0.28,308.55,37026.0,1,1,9.8,0.07,3,4,0,57.762897,-29.352549
255,34,1,0,3,4.399114382344897,8,256,0.3,52.88,5076.48,1,0,9.2,0.06,3,0,0,30.063805,-32.43418
256,55,1,2,0,4.865767224929777,11,66,0.26,369.43,48764.76,3,2,2.1,0.16,3,0,0,28.576918,17.65927
257,31,0,2,2,3.334785560522304,5,363,0.15,142.5,8550.0,2,2,2.1,0.04,4,0,0,-53.15848,5.1281056
258,45,0,0,0,6.763392853915485,7,314,0.34,334.64,28109.76,3,1,7.4,0.01,4,1,0,-9.535691,27.537796
259,49,1,1,1,6.132541416117377,3,99,0.33,242.41,8726.76,3,2,6.6,0.1,3,4,0,5.753549,-40.205708
260,28,1,1,1,3.9711483634765137,4,284,0.4,222.66,10687.68,3,0,3.1,0.09,2,2,0,28.96167,-38.587532
261,39,1,2,0,2.915650385803111,8,171,0.35,166.03,15938.88,3,1,8.7,0.08,4,2,0,-2.5443077,-31.81622
262,18,0,2,0,2.357532524672617,8,241,0.34,104.61,10042.56,3,2,1.3,0.19,3,1,0,-38.923286,11.935758
263,27,0,1,3,6.973028007608402,6,75,0.19,99.06,7132.32,1,1,7.8,0.03,5,2,0,-19.090164,32.329857
264,36,0,2,2,5.2407462579111215,8,110,0.07,73.98,7102.08,2,0,9.1,0.08,1,4,0,-17.935234,34.471287
265,25,0,1,0,5.429969072665503,12,216,0.33,213.2,30700.8,3,2,1.6,0.1,3,0,0,-63.152958,28.96588
266,59,1,0,0,3.354102748275285,9,16,0.36,175.84,18990.72,1,0,5.6,0.02,3,4,0,13.891897,-48.586086
267,22,0,1,3,2.072993793391188,10,89,0.46,322.57,38708.4,3,1,0.7,0.03,2,1,0,0.54014,33.03564
268,34,0,2,1,6.925227149423264,3,279,0.29,235.5,8478.0,3,0,8.1,0.02,3,3,0,-21.338629,20.74655
269,41,1,1,0,5.084078073994461,12,187,0.06,205.07,29530.08,2,0,7.3,0.0,2,4,0,43.661922,-21.155518
270,57,1,2,0,6.814469320115241,8,359,0.2,139.41,13383.36,3,0,4.7,0.02,3,4,0,33.62141,-44.667133
271,22,0,2,3,4.228133746968872,6,291,0.29,271.83,19571.76,3,0,3.0,0.1,3,2,0,-1.8710526,30.638922
272,53,0,2,1,4.526364313926283,8,217,0.2,119.6,11481.6,0,0,1.9,0.01,3,0,0,-8.004018,7.121068
273,40,1,2,0,6.426596353241264,12,125,0.15,188.6,27158.4,3,2,7.3,0.16,3,4,0,-0.912303,-40.40508
274,28,0,0,2,6.464696159301049,9,169,0.36,422.94,45677.52,2,0,7.0,0.01,4,4,0,6.421401,50.51244
275,45,0,2,0,6.595131245371908,3,365,0.2,253.6,9129.6,2,2,5.3,0.05,3,1,0,-66.10231,16.393353
276,42,1,2,1,4.409597493794608,4,353,0.18,105.99,5087.52,1,1,1.5,0.05,3,1,0,32.69005,-49.964005
277,32,1,3,1,6.229094475301736,6,74,0.44,168.37,12122.64,3,0,0.6,0.01,2,3,0,12.318618,-46.322712
278,40,1,2,0,7.218198930953438,8,46,0.28,122.23,11734.08,2,2,0.4,0.17,3,0,0,6.04058,-21.266932
279,35,0,1,2,4.790455976636931,5,358,0.19,265.94,15956.4,3,0,8.8,0.03,1,1,0,-7.5421877,25.699482
280,41,1,2,1,3.973023272451893,13,278,0.24,215.41,33603.96,0,1,1.3,0.3,2,0,0,8.021816,-4.5789237
281,47,1,2,2,7.685495206633531,8,288,0.08,359.56,34517.76,3,0,4.9,0.04,2,2,0,44.896492,-16.191578
282,59,0,0,1,3.6911085328973856,3,215,0.13,409.69,14748.84,1,1,8.3,0.18,3,4,0,-11.473975,59.52467
283,25,0,2,3,6.258952994228954,14,158,0.14,135.12,22700.16,3,1,4.7,0.15,3,0,0,-0.85279346,-1.1836231
284,65,1,1,0,4.883155378960277,7,87,0.24,261.12,21934.08,1,0,0.2,0.13,2,2,0,31.661236,-39.42978
285,18,1,2,3,1.3168687670308792,7,299,0.62,128.46,10790.64,3,1,8.1,0.09,1,4,0,-12.261814,-51.06715
286,38,0,2,2,7.25718813495716,15,111,0.23,300.0,54000.0,1,0,1.0,0.06,3,2,0,23.451057,30.884699
287,47,0,2,3,1.0,7,12,0.11,254.32,21362.88,1,0,5.1,0.03,2,4,0,-12.766224,21.59295
288,43,0,2,2,1.0317438664847822,5,339,0.45,232.08,13924.8,1,2,8.2,0.09,2,2,0,-54.33729,17.278118
289,32,1,2,0,6.054660158961344,7,146,0.31,173.36,14562.24,1,1,5.7,0.03,4,1,0,26.585388,-49.730618
290,37,0,1,2,6.05414239735623,8,92,0.39,200.84,19280.64,0,2,2.1,0.02,3,0,0,-6.5239706,-1.7039142
291,34,0,1,0,3.724840284244928,11,331,0.44,86.35,11398.2,0,1,1.3,0.01,3,2,0,-9.781418,4.6063514
292,32,0,2,0,5.29564418060649,9,81,0.42,343.0,37044.0,3,0,9.9,0.02,1,4,0,-10.412039,34.474228
293,50,0,1,2,1.0,9,189,0.23,67.01,7237.08,3,2,2.6,0.34,3,0,0,-44.985844,-19.723003
294,44,1,0,1,6.4139509289411984,8,174,0.17,391.54,37587.84,3,2,0.2,0.14,3,4,0,51.341732,3.6905935
295,31,1,0,0,5.499450974107194,6,29,0.18,106.02,7633.44,3,2,3.8,0.12,3,4,0,-0.5477444,-38.62546
296,50,0,1,2,4.908714293332409,14,160,0.38,348.87,58610.16,3,1,7.4,0.02,3,1,0,25.458805,39.87401
297,43,0,0,1,5.041682964275544,10,242,0.42,163.04,19564.8,0,2,4.2,0.11,5,4,0,-58.048386,-10.49753
298,49,0,2,2,5.986508352386064,7,143,0.14,189.41,15910.44,3,2,1.7,0.03,3,4,0,-45.30042,9.247252
299,47,1,2,0,4.942196953004278,7,188,0.61,169.34,14224.56,0,0,2.0,0.27,3,0,0,-26.778847,-31.9576
300,30,0,1,3,1.2518889945375595,7,210,0.11,120.83,10149.72,3,2,7.2,0.02,2,4,0,-58.599293,24.49093
301,33,0,1,1,9.392664469045044,13,156,0.2,130.97,20431.32,3,2,9.3,0.07,3,2,0,-52.401867,41.28202
302,48,1,1,2,7.401601638856903,10,169,0.24,565.96,67915.2,0,2,2.8,0.32,1,2,0,26.583088,19.875973
303,47,1,1,3,2.430110676090344,3,115,0.54,111.01,3996.36,3,2,9.3,0.13,2,3,0,-14.017085,-51.916016
304,39,0,3,0,4.309725539046819,13,303,0.5,260.3,40606.8,3,0,1.4,0.1,3,3,0,24.891855,26.69509
305,41,0,1,2,4.527931619687919,7,289,0.09,141.13,11854.92,2,2,1.0,0.23,4,4,0,-45.36678,-14.339934
306,55,0,1,3,7.157699133017927,14,300,0.3,314.49,52834.32,3,0,1.8,0.01,4,1,0,25.28464,41.32803
307,32,0,1,2,1.0,5,50,0.28,203.16,12189.6,1,0,4.0,0.01,4,4,0,-27.917995,35.499893
308,46,1,2,2,4.001983471140422,6,266,0.43,283.75,20430.0,3,0,5.4,0.12,5,4,0,47.801422,-30.670282
309,37,1,2,3,1.4787271133249926,13,122,0.13,249.67,38948.52,3,0,2.4,0.13,2,4,0,48.287037,-14.6746025
310,37,0,2,3,4.429808968343323,6,290,0.15,135.66,9767.52,0,0,0.9,0.0,5,0,0,-23.524515,-2.121939
311,53,0,1,2,4.054998213830191,5,363,0.04,161.7,9702.0,3,0,7.4,0.09,2,0,0,-6.8947344,25.321642
312,49,0,2,1,5.1593881347654245,9,347,0.15,182.63,19724.04,3,0,3.0,0.14,3,4,0,-24.512161,21.418049
313,49,0,1,2,3.790251201981633,9,20,0.58,158.91,17162.28,1,0,5.5,0.04,2,4,0,4.5610847,4.7162633
314,55,1,2,1,3.497953217218952,9,233,0.23,123.0,13284.0,2,0,7.7,0.19,1,0,0,22.438904,-53.067684
315,40,0,1,1,6.239313383526296,8,281,0.33,372.32,35742.72,1,1,1.1,0.08,3,1,0,-9.897369,14.347691
316,48,1,2,2,5.909345481885161,7,55,0.17,254.44,21372.96,2,0,5.2,0.11,2,2,0,35.324318,-30.216784
317,36,1,2,3,6.102796685556484,9,241,0.11,166.0,17928.0,3,2,8.4,0.01,3,0,0,13.436843,-14.773224
318,43,1,0,3,4.646199819018315,6,218,0.38,118.36,8521.92,0,2,3.7,0.06,2,1,0,-19.57505,-47.097794
319,38,1,1,0,3.8565228355496215,6,213,0.35,182.37,13130.64,2,0,5.4,0.09,2,2,0,29.079016,-38.36191
320,41,1,3,0,4.762295035958458,5,178,0.53,96.01,5760.6,2,2,9.4,0.22,2,1,0,-18.143387,-26.361456
321,47,1,3,1,6.0023241401369045,7,55,0.26,249.04,20919.36,2,0,7.5,0.07,1,4,0,35.203503,-30.858
322,30,1,2,1,1.0,7,177,0.63,159.72,13416.48,0,2,4.0,0.21,3,1,0,-5.6616178,-53.375725
323,65,1,2,1,5.7882238607417165,10,124,0.19,154.12,18494.4,1,0,1.5,0.26,4,3,0,34.118492,-39.382885
324,27,0,0,3,5.618276374669596,7,138,0.12,362.23,30427.32,2,0,2.8,0.12,3,2,0,-4.576163,26.03031
325,25,1,3,1,5.124301812171454,8,348,0.39,151.83,14575.68,3,2,5.6,0.28,3,1,0,-16.738419,-28.43684
326,53,1,1,3,4.70137315625665,9,267,0.18,455.69,49214.52,0,1,1.7,0.13,4,2,0,53.862938,18.606087
327,49,0,1,0,1.0,5,119,0.65,121.6,7296.0,3,2,3.6,0.02,2,4,0,-49.483974,-3.4161496
328,47,0,1,1,4.1202934737991885,13,206,0.15,124.14,19365.84,2,2,6.6,0.04,4,2,0,-48.918602,9.822594
329,47,0,2,1,8.578877422154747,10,84,0.31,170.96,20515.2,1,2,9.3,0.2,3,1,0,-3.7738729,-0.52573127
330,39,1,1,0,5.025802591136611,12,356,0.14,199.37,28709.28,0,2,2.3,0.11,2,4,0,7.607909,-32.35708
331,29,0,1,3,4.385420322650564,4,233,0.21,134.05,6434.4,1,1,2.6,0.06,2,2,0,-31.71696,31.346392
332,40,1,1,0,5.033812391180225,9,20,0.32,428.95,46326.6,0,2,6.9,0.03,1,3,0,25.533604,15.248575
333,31,1,2,2,5.709545737256017,8,72,0.2,239.3,22972.8,3,0,1.3,0.3,4,2,0,20.829288,-46.308666
334,51,1,2,0,6.317640489378928,7,335,0.05,123.81,10400.04,2,0,1.7,0.11,4,2,0,30.912928,-43.134647
335,38,0,2,2,4.542239673684116,6,83,0.2,156.87,11294.64,3,0,1.8,0.09,5,2,0,-30.909004,11.367183
336,30,1,2,3,5.849839204787368,9,304,0.04,234.98,25377.84,3,2,6.5,0.07,2,4,0,49.501846,-17.237549
337,36,1,0,0,8.35330160552272,5,76,0.23,177.55,10653.0,3,2,4.7,0.03,1,2,0,4.178173,-43.784542
338,44,1,2,0,7.012501598865431,8,289,0.17,131.04,12579.84,2,0,1.3,0.17,3,1,0,30.78193,-42.99818
339,33,0,2,2,9.68060043171396,9,243,0.18,328.26,35452.08,3,2,2.8,0.13,3,4,0,34.801376,49.636276
340,30,0,2,0,3.6864592832965672,6,276,0.3,498.85,35917.2,3,2,4.7,0.03,3,4,0,-23.240534,56.043465
341,42,1,1,2,8.352379015004031,12,287,0.32,194.76,28045.44,0,0,3.2,0.04,3,2,0,52.21125,-42.034824
342,42,0,1,1,3.4186527201548107,10,102,0.31,245.71,29485.2,3,0,4.2,0.08,4,1,0,-17.733072,16.831032
343,33,0,2,2,5.707132293480926,5,120,0.14,370.87,22252.2,1,2,9.2,0.03,4,1,0,17.729708,48.067436
344,34,0,2,3,6.464953058476199,9,248,0.22,139.76,15094.08,1,0,9.7,0.08,4,0,0,-18.679718,43.97558
345,42,1,2,0,3.9784456161910553,8,339,0.2,487.71,46820.16,2,2,9.9,0.03,2,2,0,36.489735,25.493692
346,22,0,1,1,5.175928554948551,6,275,0.29,110.16,7931.52,0,0,0.4,0.13,1,3,0,-15.518375,8.215024
347,23,1,2,3,6.820922204903682,6,318,0.45,249.24,17945.28,0,0,7.2,0.04,4,1,0,27.987558,-52.797546
348,31,0,0,2,3.579458203376184,7,205,0.2,138.62,11644.08,3,1,9.4,0.02,3,2,0,-24.701174,44.385754
349,37,1,1,1,8.338766919095294,8,166,0.5,109.99,10559.04,2,0,9.1,0.16,3,2,0,20.27845,-57.307106
350,43,1,2,2,2.230806750545302,4,305,0.26,144.9,6955.2,0,0,0.3,0.05,4,1,0,33.156895,-50.03051
351,57,1,1,0,8.879382885456769,9,321,0.27,163.46,17653.68,3,2,8.1,0.03,2,0,0,38.70829,-23.878067
352,50,0,2,0,7.002652269599184,8,267,0.19,147.57,14166.72,2,0,4.6,0.05,3,0,0,-14.521174,17.055748
353,38,1,1,2,4.820548847344443,8,283,0.14,324.4,31142.4,2,1,8.5,0.32,3,4,0,4.567406,-2.5588102
354,39,0,2,0,4.194663577526537,8,58,0.2,202.58,19447.68,1,0,7.2,0.02,5,4,0,-13.874126,37.503765
355,27,1,1,2,3.9859434744179527,12,231,0.18,281.27,40502.88,3,2,4.5,0.12,4,0,0,11.256206,-11.913818
356,39,0,1,3,4.72840871948597,9,193,0.72,280.96,30343.68,0,0,3.0,0.03,4,1,0,0.7821987,29.503178
357,36,0,0,1,4.903008276902347,7,15,0.07,186.61,15675.24,2,2,0.1,0.2,4,0,0,-43.635765,-19.81464
358,43,0,2,3,7.510452493269163,5,338,0.19,108.45,6507.0,0,1,5.4,0.02,2,1,0,-28.553598,3.3634784
359,30,0,2,0,8.937308200769168,5,345,0.41,303.15,18189.0,2,0,4.1,0.01,2,2,0,-15.433457,18.093182
360,46,0,1,0,5.398759841308015,4,257,0.19,131.25,6300.0,3,1,3.5,0.1,5,1,0,-39.99748,8.956521
361,58,1,0,2,3.3087430240211915,8,19,0.55,431.86,41458.56,3,2,4.7,0.17,1,0,0,27.14978,16.022762
362,38,0,0,0,3.908547918727612,13,184,0.13,332.86,51926.16,3,2,4.8,0.14,3,4,0,-16.673206,59.754112
363,44,1,2,1,4.633818430777431,6,192,0.27,198.11,14263.92,0,0,5.8,0.08,3,0,0,32.9786,-53.202293
364,48,0,2,3,2.939755789406449,11,290,0.23,60.96,8046.72,3,0,6.6,0.0,4,1,0,-4.62627,23.51386
365,35,0,1,1,2.6421171957852425,11,64,0.09,232.95,30749.4,3,0,1.7,0.03,2,2,0,-0.6547197,35.021572
366,42,1,2,1,9.194254424746054,11,266,0.22,541.67,71500.44,0,0,2.3,0.11,4,4,0,43.256462,25.423388
367,40,1,2,0,5.605227051892508,3,332,0.4,180.24,6488.64,3,0,4.6,0.01,3,0,0,26.555052,-44.610203
368,41,1,2,0,3.333733732639306,8,188,0.05,145.14,13933.44,0,2,2.7,0.17,3,0,0,3.9257126,-18.832418
369,30,0,1,1,6.633207140715426,6,167,0.06,200.14,14410.08,3,1,8.0,0.04,4,2,0,-41.164097,10.022143
370,40,0,0,3,2.6433077503863087,9,237,0.07,255.18,27559.44,3,0,4.9,0.07,3,2,0,-5.556083,25.978651
371,45,0,3,3,2.807975904257893,7,66,0.3,317.31,26654.04,3,2,5.4,0.08,4,4,0,6.53063,29.733519
372,57,0,2,0,3.39391519787151,10,288,0.11,179.87,21584.4,1,2,5.7,0.21,3,0,0,-8.216176,1.9329728
373,51,0,1,2,8.309026561730066,6,51,0.26,132.09,9510.48,0,0,7.3,0.04,5,3,0,-18.369686,32.150497
374,65,1,0,0,4.494239868443252,14,282,0.37,503.48,84584.64,2,2,7.1,0.02,2,2,0,38.543537,21.749655
375,30,1,2,2,1.0,6,57,0.42,85.19,6133.68,0,0,6.9,0.01,2,2,0,29.589859,-54.46357
376,50,0,1,2,7.420131866351186,7,84,0.7,328.34,27580.56,2,0,0.9,0.37,4,1,0,-31.868687,-24.752283
377,42,0,1,3,4.387237271675285,13,188,0.32,274.01,42745.56,3,1,7.5,0.19,1,2,0,12.295235,33.845844
378,66,0,2,3,1.3011839882431886,11,183,0.56,310.78,41022.96,1,1,7.9,0.03,3,2,0,3.3225732,15.636032
379,30,1,1,3,4.36663302407318,6,262,0.23,141.36,10177.92,1,2,6.5,0.44,5,2,0,-22.964106,-30.219246
380,29,1,2,2,6.042007793209806,12,7,0.31,120.15,17301.6,1,0,8.5,0.07,3,0,0,24.480864,-51.045822
381,32,1,1,1,5.808098333065939,8,337,0.31,215.46,20684.16,3,2,3.1,0.11,5,1,0,5.8239913,-26.869135
382,18,1,2,2,8.59682995832964,12,154,0.68,131.12,18881.28,3,2,0.9,0.03,4,1,0,-3.4241202,-58.78922
383,33,1,2,2,3.2944642748601387,8,118,0.28,122.76,11784.96,3,2,3.1,0.0,4,4,0,-4.879985,-29.421446
384,30,0,2,2,5.093440240529945,12,351,0.39,151.28,21784.32,0,2,7.2,0.04,2,3,0,0.7532032,5.534841
385,41,1,0,2,3.600861442843156,12,119,0.4,196.52,28298.88,0,0,7.8,0.24,1,0,0,17.008324,-18.947502
386,44,0,1,0,1.915614211625554,8,354,0.29,288.87,27731.52,3,2,6.2,0.01,4,4,0,-21.82279,55.53931
387,62,1,1,3,6.771054744611909,12,210,0.42,117.07,16858.08,3,0,1.8,0.16,4,0,0,44.706448,-12.935692
388,51,0,1,0,5.92653913829504,6,233,0.31,499.18,35940.96,3,2,7.4,0.07,3,1,0,20.596655,50.416492
389,33,1,1,3,5.567356899397705,3,124,0.01,47.69,1716.84,3,1,0.2,0.26,3,1,0,-21.148956,-39.174686
390,29,1,2,1,5.853580386517289,6,78,0.26,290.7,20930.4,0,0,0.7,0.06,1,1,0,22.797539,-38.154934
391,45,1,1,1,3.62905429462316,9,133,0.57,347.18,37495.44,0,0,1.0,0.03,3,4,0,57.3655,-36.00471
392,24,0,2,3,2.9886098253636133,7,215,0.16,374.21,31433.64,2,0,2.5,0.07,3,3,0,-1.4088056,30.45617
393,61,0,2,0,5.075294744338721,7,256,0.43,179.33,15063.72,3,0,4.5,0.23,3,4,0,-48.828255,-6.6829166
394,54,1,1,0,7.322422804823228,8,1,0.25,162.66,15615.36,2,0,5.5,0.02,4,0,0,22.747835,-49.437664
395,34,1,2,1,8.216154270907094,12,340,0.1,507.89,73136.16,2,2,5.2,0.03,3,2,0,40.795635,24.459799
396,19,0,2,2,6.590865413614866,5,235,0.04,78.0,4680.0,3,2,7.3,0.1,3,4,0,-63.108486,22.394045
397,56,1,1,0,5.058348853536192,7,125,0.69,149.31,12542.04,3,1,1.4,0.05,3,1,0,6.5473895,-52.245064
398,38,1,1,3,5.539567858799872,9,101,0.07,121.21,13090.68,3,0,6.1,0.12,1,3,0,37.2715,-29.558517
399,54,0,1,3,5.023187718650743,6,65,0.15,319.98,23038.56,3,2,4.8,0.04,2,4,0,-47.894756,13.896007
400,20,0,1,0,2.948113320601144,6,266,0.26,201.0,14472.0,2,2,6.8,0.01,4,0,0,-62.421394,18.05251
401,32,1,1,0,5.0492947564210855,5,247,0.41,93.04,5582.4,0,0,9.8,0.02,3,3,0,35.644,-47.787125
402,40,1,1,3,2.3303463648230136,6,178,0.23,131.82,9491.04,1,2,3.8,0.03,3,2,0,-17.16528,-47.251385
403,40,0,2,0,4.751845547793921,9,307,0.2,162.13,17510.04,3,0,2.5,0.22,3,4,0,-24.729116,21.696157
404,34,1,2,0,8.272210221192639,13,325,0.64,263.61,41123.16,3,0,8.6,0.1,4,0,0,27.2292,-2.592037
405,47,1,1,3,6.645718445566704,7,297,0.45,96.48,8104.32,1,0,3.0,0.06,3,3,0,44.527916,-39.94738
406,27,0,2,3,3.1537616315269403,4,77,0.63,482.38,23154.24,3,0,8.6,0.18,5,2,0,34.572052,7.2587404
407,38,0,3,3,4.855141860715434,9,68,0.21,229.72,24809.76,3,2,0.7,0.05,5,1,0,-15.402095,-8.881085
408,41,1,1,1,3.3312473764905244,9,280,0.42,270.5,29214.0,3,1,0.7,0.13,4,4,0,51.87974,-27.55774
409,46,0,2,0,4.87497246364558,6,112,0.44,234.75,16902.0,0,2,6.3,0.02,4,1,0,-57.65305,32.928257
410,48,0,2,3,7.082215633049126,6,312,0.62,294.57,21209.04,3,1,2.9,0.2,5,3,0,-29.497335,-1.8484259
411,26,1,2,1,6.306015876619807,8,228,0.35,73.2,7027.2,3,0,4.0,0.09,3,1,0,25.806477,-46.553444
412,21,0,2,3,9.968288161490673,7,235,0.2,423.26,35553.84,3,0,0.3,0.03,3,4,0,34.823154,50.039433
413,55,1,2,1,7.384954805015143,13,292,0.31,382.18,59620.08,1,1,5.2,0.03,1,2,0,33.16299,20.77167
414,43,1,1,3,5.408000762155383,8,258,0.64,257.69,24738.24,2,2,0.2,0.17,2,0,0,1.1275765,-58.411568
415,31,0,0,0,6.354299948266586,4,56,0.25,527.84,25336.32,3,2,8.6,0.13,3,1,0,20.209042,50.28462
416,58,1,1,1,4.595113651633328,13,268,0.39,123.58,19278.48,3,0,6.8,0.05,5,3,0,37.764465,-40.007893
417,41,1,2,2,2.744991505827008,8,341,0.55,127.86,12274.56,1,0,4.4,0.08,3,3,0,35.398136,-56.75989
418,54,1,2,0,7.611553156575042,9,72,0.19,187.85,20287.8,1,0,6.4,0.12,4,0,0,22.874388,-49.5996
419,40,1,1,0,7.017982953863296,7,212,0.42,140.08,11766.72,2,1,4.8,0.19,2,4,0,5.0576015,-45.124718
420,64,0,1,2,4.517891570812072,7,62,0.3,210.34,17668.56,1,0,1.7,0.05,3,4,0,-14.70159,21.54422
421,61,0,1,3,5.547871473862676,5,28,0.26,352.76,21165.6,1,0,5.4,0.02,3,0,0,16.614353,40.330822
422,37,0,0,0,7.481878374769613,3,345,0.2,235.29,8470.44,1,0,9.2,0.15,3,4,0,7.1713066,11.37767
423,51,1,1,0,6.69270285241204,8,156,0.32,233.74,22439.04,1,0,6.4,0.17,4,4,0,36.28603,-39.977173
424,47,1,1,1,2.0737974975006024,9,4,0.37,114.5,12366.0,1,2,8.2,0.03,1,2,0,-11.670276,-54.57352
425,56,1,2,3,5.487240042979648,8,346,0.38,192.89,18517.44,3,2,2.6,0.06,1,4,0,-11.159408,-43.58587
426,28,1,1,1,4.664736949023272,11,83,0.25,186.52,24620.64,1,0,4.2,0.08,3,3,0,27.824635,-24.397911
427,48,1,2,0,7.226001398277361,12,98,0.31,172.76,24877.44,3,0,2.8,0.16,3,4,0,12.709295,-3.0133998
