Customer_ID,Age,Gender,Marital_Status,Region,Loyalty_Score,Frequency,Recency,Discount_Response_Rate,Average_Basket_Value,Annual_Expenditure,Customer_Type,Channel_Preference,Tenure_Years,Returns_Rate,Satisfaction_Score,Category_Pref
CUST_00203,52,Male,Married,East,3.2277746973046995,9,203,0.41,121.49,13120.92,Regular,Mixed,9.5,0.01,2,Personal_Care
CUST_00204,52,Female,Married,West,1.760620268966747,6,267,0.61,283.32,20399.04,Brand-Loyal,In-Store,4.2,0.05,1,Dairy
CUST_00205,23,Male,Married,North,6.026095734820501,9,272,0.42,209.75,22653.0,Discount-Seeker,In-Store,1.6,0.05,1,Beverages
CUST_00206,28,Female,Single,South,5.494576251255479,4,105,0.43,161.37,7745.76,Regular,In-Store,9.1,0.07,3,Household
CUST_00207,46,Female,Married,West,3.7081836534754067,5,65,0.3,154.91,9294.6,Discount-Seeker,In-Store,4.7,0.11,3,Dairy
CUST_00208,46,Male,Married,East,7.052028251414596,3,199,0.38,263.77,9495.72,Discount-Seeker,In-Store,3.0,0.06,3,Snacks
CUST_00209,46,Female,Married,East,4.156446271224739,9,327,0.15,128.16,13841.28,Brand-Loyal,In-Store,9.9,0.01,2,Dairy
CUST_00210,80,Male,Married,East,4.73071181635041,9,1,0.2,168.84,18234.72,Regular,Online,9.0,0.03,3,Household
CUST_00211,46,Female,Married,West,4.966671733404113,7,225,0.18,106.5,8946.0,Brand-Loyal,In-Store,4.4,0.19,4,Snacks
CUST_00212,53,Female,Divorced,North,4.2980945157238235,9,4,0.14,168.73,18222.84,Brand-Loyal,In-Store,0.6,0.06,2,Snacks
CUST_00213,51,Male,Married,South,5.471730131499141,16,82,0.19,268.8,51609.6,Regular,In-Store,5.9,0.15,1,Beverages
CUST_00214,47,Male,Widowed,North,7.303030291866002,11,245,0.45,211.51,27919.32,Brand-Loyal,In-Store,7.2,0.06,2,Dairy
CUST_00215,36,Male,Single,North,2.7150362037631544,8,37,0.28,110.86,10642.56,Discount-Seeker,Online,0.2,0.06,3,Snacks
CUST_00216,49,Female,Married,South,5.977040276948017,10,244,0.09,194.81,23377.2,Brand-Loyal,In-Store,3.4,0.14,4,Household
CUST_00217,30,Female,Married,North,5.344317339212882,7,335,0.46,589.17,49490.28,Occasional,In-Store,1.0,0.09,4,Snacks
CUST_00218,37,Male,Married,West,5.307527659089413,11,281,0.19,101.12,13347.84,Regular,Online,8.8,0.03,3,Dairy
CUST_00219,34,Female,Married,West,6.743689139748182,6,338,0.19,221.74,15965.28,Regular,Online,0.5,0.19,3,Household
CUST_00220,40,Female,Married,South,5.098594850434317,8,132,0.21,328.41,31527.36,Discount-Seeker,In-Store,9.5,0.14,3,Dairy
CUST_00221,67,Male,Divorced,East,5.960458523811406,5,171,0.18,105.51,6330.6,Regular,In-Store,0.4,0.01,3,Dairy
CUST_00222,18,Male,Married,East,6.431729259142294,12,26,0.08,154.22,22207.68,Regular,In-Store,0.4,0.01,3,Household
CUST_00223,48,Female,Single,West,3.9912695992387865,8,212,0.42,354.52,34033.92,Regular,Online,4.4,0.18,5,Snacks
CUST_00224,20,Female,Married,East,5.598366921627597,12,143,0.07,126.81,18260.64,Regular,In-Store,3.6,0.02,4,Dairy
CUST_00225,34,Male,Married,North,4.498424785578736,7,165,0.18,274.18,23031.12,Occasional,Mixed,0.6,0.07,3,Household
CUST_00226,53,Male,Single,West,4.734636440560209,7,127,0.28,284.46,23894.64,Discount-Seeker,Mixed,7.9,0.01,5,Beverages
CUST_00227,40,Male,Divorced,East,4.355877207043336,9,42,0.3,137.24,14821.92,Brand-Loyal,Mixed,0.8,0.05,2,Snacks
CUST_00228,27,Female,Married,East,5.942160808193773,11,269,0.14,200.48,26463.36,Regular,Mixed,0.7,0.21,3,Snacks
CUST_00229,31,Male,Married,West,5.163289418036507,8,144,0.22,619.34,59456.64,Regular,Mixed,4.9,0.05,3,Household
CUST_00230,48,Male,Single,West,5.789088068633348,16,42,0.46,153.03,29381.76,Discount-Seeker,Mixed,3.6,0.0,2,Personal_Care
CUST_00231,31,Female,Single,East,4.964965274208503,13,38,0.15,392.49,61228.44,Occasional,Online,1.5,0.02,5,Dairy
CUST_00232,42,Female,Married,East,1.7917579750593502,6,322,0.54,280.31,20182.32,Regular,In-Store,1.3,0.04,3,Snacks
CUST_00233,40,Male,Single,West,5.062736832199417,5,193,0.08,209.74,12584.4,Regular,In-Store,9.7,0.06,3,Snacks
CUST_00234,32,Male,Married,South,5.127075910313634,7,133,0.21,229.28,19259.52,Brand-Loyal,In-Store,6.5,0.03,2,Snacks
CUST_00235,65,Female,Single,South,5.485191874306921,13,30,0.22,328.84,51299.04,Regular,Mixed,2.2,0.4,4,Snacks
CUST_00236,47,Male,Married,North,3.8125416126285163,9,95,0.05,145.56,15720.48,Occasional,Mixed,3.3,0.05,2,Dairy
CUST_00237,18,Male,Single,West,2.609060566668976,9,32,0.14,197.14,21291.12,Regular,In-Store,6.7,0.16,3,Snacks
CUST_00238,42,Female,Single,East,6.249213289788556,10,195,0.49,61.14,7336.8,Brand-Loyal,In-Store,1.0,0.05,3,Snacks
CUST_00239,32,Male,Married,North,4.452786886931662,9,298,0.27,565.57,61081.56,Occasional,In-Store,3.6,0.04,2,Beverages
CUST_00240,50,Female,Single,West,5.342488095369991,9,5,0.47,185.22,20003.76,Occasional,In-Store,0.4,0.0,4,Snacks
CUST_00241,30,Female,Married,East,4.437079840223409,8,96,0.41,283.17,27184.32,Brand-Loyal,In-Store,6.1,0.08,4,Dairy
CUST_00242,38,Male,Divorced,West,4.987876348452811,10,187,0.32,288.51,34621.2,Brand-Loyal,In-Store,8.6,0.04,5,Snacks
CUST_00243,46,Male,Married,North,4.101429304128383,4,279,0.11,222.7,10689.6,Occasional,Mixed,9.0,0.05,3,Snacks
CUST_00244,50,Female,Married,East,3.063832821692344,8,230,0.61,156.83,15055.68,Discount-Seeker,Online,6.5,0.02,3,Snacks
CUST_00245,25,Female,Single,East,5.947463321537314,8,362,0.3,110.01,10560.96,Regular,Online,8.1,0.06,3,Household
CUST_00246,35,Female,Single,East,3.79375982354776,4,326,0.29,99.8,4790.4,Regular,Mixed,7.6,0.03,5,Beverages
CUST_00247,34,Female,Divorced,East,5.327902961789621,4,219,0.33,129.49,6215.52,Discount-Seeker,Mixed,0.3,0.01,4,Household
CUST_00248,32,Male,Married,West,5.820920443804155,5,275,0.17,245.46,14727.6,Occasional,In-Store,1.8,0.35,3,Snacks
CUST_00249,61,Female,Married,South,3.8263745687938364,6,106,0.24,301.5,21708.0,Regular,Mixed,0.8,0.02,4,Household
CUST_00250,44,Male,Married,West,2.59222873125403,9,236,0.19,171.98,18573.84,Discount-Seeker,In-Store,2.9,0.01,3,Beverages
CUST_00251,24,Male,Married,North,9.852171227706105,6,349,0.08,207.19,14917.68,Regular,In-Store,0.9,0.0,4,Household
CUST_00252,51,Male,Single,South,3.944456248109148,9,294,0.17,195.86,21152.88,Brand-Loyal,In-Store,5.1,0.0,5,Beverages
CUST_00253,65,Male,Married,North,6.246834317202317,10,259,0.39,135.6,16272.0,Regular,In-Store,2.0,0.07,2,Snacks
CUST_00254,52,Female,Married,South,8.878927099140249,7,80,0.08,275.92,23177.28,Regular,In-Store,1.8,0.01,3,Snacks
CUST_00255,21,Male,Married,South,6.579815493707787,10,254,0.28,308.55,37026.0,Discount-Seeker,Mixed,9.8,0.07,3,Snacks
CUST_00256,34,Male,Divorced,West,4.399114382344897,8,256,0.3,52.88,5076.48,Discount-Seeker,In-Store,9.2,0.06,3,Beverages
CUST_00257,55,Male,Single,East,4.865767224929777,11,66,0.26,369.43,48764.76,Regular,Online,2.1,0.16,3,Beverages
CUST_00258,31,Female,Single,South,3.3347855605223033,5,363,0.15,142.5,8550.0,Occasional,Online,2.1,0.04,4,Beverages
CUST_00259,45,Female,Divorced,East,6.763392853915485,7,314,0.34,334.64,28109.76,Regular,Mixed,7.4,0.01,4,Dairy
CUST_00260,49,Male,Married,North,6.132541416117377,3,99,0.33,242.41,8726.76,Regular,Online,6.6,0.1,3,Snacks
CUST_00261,28,Male,Married,North,3.9711483634765137,4,284,0.4,222.66,10687.68,Regular,In-Store,3.1,0.09,2,Household
CUST_00262,39,Male,Single,East,2.915650385803111,8,171,0.35,166.03,15938.88,Regular,Mixed,8.7,0.08,4,Household
CUST_00263,18,Female,Single,East,2.357532524672617,8,241,0.34,104.61,10042.56,Regular,Online,1.3,0.19,3,Dairy
CUST_00264,27,Female,Married,West,6.973028007608402,6,75,0.19,99.06,7132.32,Discount-Seeker,Mixed,7.8,0.03,5,Household
CUST_00265,36,Female,Single,South,5.2407462579111215,8,110,0.07,73.98,7102.08,Occasional,In-Store,9.1,0.08,1,Snacks
CUST_00266,25,Female,Married,East,5.429969072665503,12,216,0.33,213.2,30700.8,Regular,Online,1.6,0.1,3,Beverages
CUST_00267,59,Male,Divorced,East,3.3541027482752854,9,16,0.36,175.84,18990.72,Discount-Seeker,In-Store,5.6,0.02,3,Snacks
CUST_00268,22,Female,Married,West,2.0729937933911877,10,89,0.46,322.57,38708.4,Regular,Mixed,0.7,0.03,2,Dairy
CUST_00269,34,Female,Single,North,6.9252271494232644,3,279,0.29,235.5,8478.0,Regular,In-Store,8.1,0.02,3,Personal_Care
CUST_00270,41,Male,Married,East,5.084078073994461,12,187,0.06,205.07,29530.08,Occasional,In-Store,7.3,0.0,2,Snacks
CUST_00271,57,Male,Single,East,6.814469320115241,8,359,0.2,139.41,13383.36,Regular,In-Store,4.7,0.02,3,Snacks
CUST_00272,22,Female,Single,West,4.228133746968872,6,291,0.29,271.83,19571.76,Regular,In-Store,3.0,0.1,3,Household
CUST_00273,53,Female,Single,North,4.526364313926283,8,217,0.2,119.6,11481.6,Brand-Loyal,In-Store,1.9,0.01,3,Beverages
CUST_00274,40,Male,Single,East,6.426596353241264,12,125,0.15,188.6,27158.4,Regular,Online,7.3,0.16,3,Snacks
CUST_00275,28,Female,Divorced,South,6.464696159301049,9,169,0.36,422.94,45677.52,Occasional,In-Store,7.0,0.01,4,Snacks
CUST_00276,45,Female,Single,East,6.595131245371908,3,365,0.2,253.6,9129.6,Occasional,Online,5.3,0.05,3,Dairy
CUST_00277,42,Male,Single,North,4.409597493794608,4,353,0.18,105.99,5087.52,Discount-Seeker,Mixed,1.5,0.05,3,Dairy
CUST_00278,32,Male,Widowed,North,6.229094475301736,6,74,0.44,168.37,12122.64,Regular,In-Store,0.6,0.01,2,Personal_Care
CUST_00279,40,Male,Single,East,7.218198930953438,8,46,0.28,122.23,11734.08,Occasional,Online,0.4,0.17,3,Beverages
CUST_00280,35,Female,Married,South,4.790455976636931,5,358,0.19,265.94,15956.4,Regular,In-Store,8.8,0.03,1,Dairy
CUST_00281,41,Male,Single,North,3.9730232724518926,13,278,0.24,215.41,33603.96,Brand-Loyal,Mixed,1.3,0.3,2,Beverages
CUST_00282,47,Male,Single,South,7.685495206633531,8,288,0.08,359.56,34517.76,Regular,In-Store,4.9,0.04,2,Household
CUST_00283,59,Female,Divorced,North,3.6911085328973856,3,215,0.13,409.69,14748.84,Discount-Seeker,Mixed,8.3,0.18,3,Snacks
CUST_00284,25,Female,Single,West,6.258952994228954,14,158,0.14,135.12,22700.16,Regular,Mixed,4.7,0.15,3,Beverages
CUST_00285,65,Male,Married,East,4.883155378960277,7,87,0.24,261.12,21934.08,Discount-Seeker,In-Store,0.2,0.13,2,Household
CUST_00286,18,Male,Single,West,1.3168687670308792,7,299,0.62,128.46,10790.64,Regular,Mixed,8.1,0.09,1,Snacks
CUST_00287,38,Female,Single,South,7.25718813495716,15,111,0.23,300.0,54000.0,Discount-Seeker,In-Store,1.0,0.06,3,Household
CUST_00288,47,Female,Single,West,1.0,7,12,0.11,254.32,21362.88,Discount-Seeker,In-Store,5.1,0.03,2,Snacks
CUST_00289,43,Female,Single,South,1.0317438664847822,5,339,0.45,232.08,13924.8,Discount-Seeker,Online,8.2,0.09,2,Household
CUST_00290,32,Male,Single,East,6.054660158961344,7,146,0.31,173.36,14562.24,Discount-Seeker,Mixed,5.7,0.03,4,Dairy
CUST_00291,37,Female,Married,South,6.05414239735623,8,92,0.39,200.84,19280.64,Brand-Loyal,Online,2.1,0.02,3,Beverages
CUST_00292,34,Female,Married,East,3.7248402842449284,11,331,0.44,86.35,11398.2,Brand-Loyal,Mixed,1.3,0.01,3,Household
CUST_00293,32,Female,Single,East,5.29564418060649,9,81,0.42,343.0,37044.0,Regular,In-Store,9.9,0.02,1,Snacks
CUST_00294,50,Female,Married,South,1.0,9,189,0.23,67.01,7237.08,Regular,Online,2.6,0.34,3,Beverages
CUST_00295,44,Male,Divorced,North,6.4139509289411984,8,174,0.17,391.54,37587.84,Regular,Online,0.2,0.14,3,Snacks
CUST_00296,31,Male,Divorced,East,5.499450974107194,6,29,0.18,106.02,7633.44,Regular,Online,3.8,0.12,3,Snacks
CUST_00297,50,Female,Married,South,4.908714293332409,14,160,0.38,348.87,58610.16,Regular,Mixed,7.4,0.02,3,Dairy
CUST_00298,43,Female,Divorced,North,5.041682964275544,10,242,0.42,163.04,19564.8,Brand-Loyal,Online,4.2,0.11,5,Snacks
CUST_00299,49,Female,Single,South,5.986508352386064,7,143,0.14,189.41,15910.44,Regular,Online,1.7,0.03,3,Snacks
CUST_00300,47,Male,Single,East,4.942196953004278,7,188,0.61,169.34,14224.56,Brand-Loyal,In-Store,2.0,0.27,3,Beverages
CUST_00301,30,Female,Married,West,1.2518889945375595,7,210,0.11,120.83,10149.72,Regular,Online,7.2,0.02,2,Snacks
CUST_00302,33,Female,Married,North,9.392664469045044,13,156,0.2,130.97,20431.32,Regular,Online,9.3,0.07,3,Household
CUST_00303,48,Male,Married,South,7.401601638856903,10,169,0.24,565.96,67915.2,Brand-Loyal,Online,2.8,0.32,1,Household
CUST_00304,47,Male,Married,West,2.4301106760903437,3,115,0.54,111.01,3996.36,Regular,Online,9.3,0.13,2,Personal_Care
CUST_00305,39,Female,Widowed,East,4.309725539046819,13,303,0.5,260.3,40606.8,Regular,In-Store,1.4,0.1,3,Personal_Care
CUST_00306,41,Female,Married,South,4.5279316196879185,7,289,0.09,141.13,11854.92,Occasional,Online,1.0,0.23,4,Snacks
CUST_00307,55,Female,Married,West,7.1576991330179265,14,300,0.3,314.49,52834.32,Regular,In-Store,1.8,0.01,4,Dairy
CUST_00308,32,Female,Married,South,1.0,5,50,0.28,203.16,12189.6,Discount-Seeker,In-Store,4.0,0.01,4,Snacks
CUST_00309,46,Male,Single,South,4.001983471140422,6,266,0.43,283.75,20430.0,Regular,In-Store,5.4,0.12,5,Snacks
CUST_00310,37,Male,Single,West,1.4787271133249926,13,122,0.13,249.67,38948.52,Regular,In-Store,2.4,0.13,2,Snacks
CUST_00311,37,Female,Single,West,4.429808968343323,6,290,0.15,135.66,9767.52,Brand-Loyal,In-Store,0.9,0.0,5,Beverages
CUST_00312,53,Female,Married,South,4.054998213830191,5,363,0.04,161.7,9702.0,Regular,In-Store,7.4,0.09,2,Beverages
CUST_00313,49,Female,Single,North,5.1593881347654245,9,347,0.15,182.63,19724.04,Regular,In-Store,3.0,0.14,3,Snacks
CUST_00314,49,Female,Married,South,3.7902512019816332,9,20,0.58,158.91,17162.28,Discount-Seeker,In-Store,5.5,0.04,2,Snacks
CUST_00315,55,Male,Single,North,3.4979532172189516,9,233,0.23,123.0,13284.0,Occasional,In-Store,7.7,0.19,1,Beverages
CUST_00316,40,Female,Married,North,6.239313383526296,8,281,0.33,372.32,35742.72,Discount-Seeker,Mixed,1.1,0.08,3,Dairy
CUST_00317,48,Male,Single,South,5.909345481885161,7,55,0.17,254.44,21372.96,Occasional,In-Store,5.2,0.11,2,Household
CUST_00318,36,Male,Single,West,6.102796685556484,9,241,0.11,166.0,17928.0,Regular,Online,8.4,0.01,3,Beverages
CUST_00319,43,Male,Divorced,West,4.646199819018315,6,218,0.38,118.36,8521.92,Brand-Loyal,Online,3.7,0.06,2,Dairy
CUST_00320,38,Male,Married,East,3.8565228355496215,6,213,0.35,182.37,13130.64,Occasional,In-Store,5.4,0.09,2,Household
CUST_00321,41,Male,Widowed,East,4.762295035958458,5,178,0.53,96.01,5760.6,Occasional,Online,9.4,0.22,2,Dairy
CUST_00322,47,Male,Widowed,North,6.0023241401369045,7,55,0.26,249.04,20919.36,Occasional,In-Store,7.5,0.07,1,Snacks
CUST_00323,30,Male,Single,North,1.0,7,177,0.63,159.72,13416.48,Brand-Loyal,Online,4.0,0.21,3,Dairy
CUST_00324,65,Male,Single,North,5.7882238607417165,10,124,0.19,154.12,18494.4,Discount-Seeker,In-Store,1.5,0.26,4,Personal_Care
CUST_00325,27,Female,Divorced,West,5.618276374669596,7,138,0.12,362.23,30427.32,Occasional,In-Store,2.8,0.12,3,Household
CUST_00326,25,Male,Widowed,North,5.124301812171454,8,348,0.39,151.83,14575.68,Regular,Online,5.6,0.28,3,Dairy
CUST_00327,53,Male,Married,West,4.70137315625665,9,267,0.18,455.69,49214.52,Brand-Loyal,Mixed,1.7,0.13,4,Household
CUST_00328,49,Female,Married,East,1.0,5,119,0.65,121.6,7296.0,Regular,Online,3.6,0.02,2,Snacks
CUST_00329,47,Female,Married,North,4.1202934737991885,13,206,0.15,124.14,19365.84,Occasional,Online,6.6,0.04,4,Household
CUST_00330,47,Female,Single,North,8.578877422154747,10,84,0.31,170.96,20515.2,Discount-Seeker,Online,9.3,0.2,3,Dairy
CUST_00331,39,Male,Married,East,5.025802591136611,12,356,0.14,199.37,28709.28,Brand-Loyal,Online,2.3,0.11,2,Snacks
CUST_00332,29,Female,Married,West,4.385420322650564,4,233,0.21,134.05,6434.4,Discount-Seeker,Mixed,2.6,0.06,2,Household
CUST_00333,40,Male,Married,East,5.033812391180225,9,20,0.32,428.95,46326.6,Brand-Loyal,Online,6.9,0.03,1,Personal_Care
CUST_00334,31,Male,Single,South,5.709545737256017,8,72,0.2,239.3,22972.8,Regular,In-Store,1.3,0.3,4,Household
CUST_00335,51,Male,Single,East,6.317640489378928,7,335,0.05,123.81,10400.04,Occasional,In-Store,1.7,0.11,4,Household
CUST_00336,38,Female,Single,South,4.542239673684116,6,83,0.2,156.87,11294.64,Regular,In-Store,1.8,0.09,5,Household
CUST_00337,30,Male,Single,West,5.849839204787368,9,304,0.04,234.98,25377.84,Regular,Online,6.5,0.07,2,Snacks
CUST_00338,36,Male,Divorced,East,8.35330160552272,5,76,0.23,177.55,10653.0,Regular,Online,4.7,0.03,1,Household
CUST_00339,44,Male,Single,East,7.0125015988654305,8,289,0.17,131.04,12579.84,Occasional,In-Store,1.3,0.17,3,Dairy
CUST_00340,33,Female,Single,South,9.680600431713959,9,243,0.18,328.26,35452.08,Regular,Online,2.8,0.13,3,Snacks
CUST_00341,30,Female,Single,East,3.6864592832965672,6,276,0.3,498.85,35917.2,Regular,Online,4.7,0.03,3,Snacks
CUST_00342,42,Male,Married,South,8.352379015004031,12,287,0.32,194.76,28045.44,Brand-Loyal,In-Store,3.2,0.04,3,Household
CUST_00343,42,Female,Married,North,3.4186527201548107,10,102,0.31,245.71,29485.2,Regular,In-Store,4.2,0.08,4,Dairy
CUST_00344,33,Female,Single,South,5.707132293480926,5,120,0.14,370.87,22252.2,Discount-Seeker,Online,9.2,0.03,4,Dairy
CUST_00345,34,Female,Single,West,6.4649530584761985,9,248,0.22,139.76,15094.08,Discount-Seeker,In-Store,9.7,0.08,4,Beverages
CUST_00346,42,Male,Single,East,3.9784456161910553,8,339,0.2,487.71,46820.16,Occasional,Online,9.9,0.03,2,Household
CUST_00347,22,Female,Married,North,5.175928554948551,6,275,0.29,110.16,7931.52,Brand-Loyal,In-Store,0.4,0.13,1,Personal_Care
CUST_00348,23,Male,Single,West,6.820922204903682,6,318,0.45,249.24,17945.28,Brand-Loyal,In-Store,7.2,0.04,4,Dairy
CUST_00349,31,Female,Divorced,South,3.579458203376184,7,205,0.2,138.62,11644.08,Regular,Mixed,9.4,0.02,3,Household
CUST_00350,37,Male,Married,North,8.338766919095294,8,166,0.5,109.99,10559.04,Occasional,In-Store,9.1,0.16,3,Household
CUST_00351,43,Male,Single,South,2.230806750545302,4,305,0.26,144.9,6955.2,Brand-Loyal,In-Store,0.3,0.05,4,Dairy
CUST_00352,57,Male,Married,East,8.879382885456769,9,321,0.27,163.46,17653.68,Regular,Online,8.1,0.03,2,Beverages
CUST_00353,50,Female,Single,East,7.002652269599184,8,267,0.19,147.57,14166.72,Occasional,In-Store,4.6,0.05,3,Beverages
CUST_00354,38,Male,Married,South,4.820548847344443,8,283,0.14,324.4,31142.4,Occasional,Mixed,8.5,0.32,3,Snacks
CUST_00355,39,Female,Single,East,4.194663577526537,8,58,0.2,202.58,19447.68,Discount-Seeker,In-Store,7.2,0.02,5,Snacks
CUST_00356,27,Male,Married,South,3.9859434744179527,12,231,0.18,281.27,40502.88,Regular,Online,4.5,0.12,4,Beverages
CUST_00357,39,Female,Married,West,4.72840871948597,9,193,0.72,280.96,30343.68,Brand-Loyal,In-Store,3.0,0.03,4,Dairy
CUST_00358,36,Female,Divorced,North,4.903008276902347,7,15,0.07,186.61,15675.24,Occasional,Online,0.1,0.2,4,Beverages
CUST_00359,43,Female,Single,West,7.510452493269163,5,338,0.19,108.45,6507.0,Brand-Loyal,Mixed,5.4,0.02,2,Dairy
CUST_00360,30,Female,Single,East,8.937308200769168,5,345,0.41,303.15,18189.0,Occasional,In-Store,4.1,0.01,2,Household
CUST_00361,46,Female,Married,East,5.398759841308015,4,257,0.19,131.25,6300.0,Regular,Mixed,3.5,0.1,5,Dairy
CUST_00362,58,Male,Divorced,South,3.3087430240211915,8,19,0.55,431.86,41458.56,Regular,Online,4.7,0.17,1,Beverages
CUST_00363,38,Female,Divorced,East,3.9085479187276118,13,184,0.13,332.86,51926.16,Regular,Online,4.8,0.14,3,Snacks
CUST_00364,44,Male,Single,North,4.633818430777431,6,192,0.27,198.11,14263.92,Brand-Loyal,In-Store,5.8,0.08,3,Beverages
CUST_00365,48,Female,Single,West,2.939755789406449,11,290,0.23,60.96,8046.72,Regular,In-Store,6.6,0.0,4,Dairy
CUST_00366,35,Female,Married,North,2.6421171957852425,11,64,0.09,232.95,30749.4,Regular,In-Store,1.7,0.03,2,Household
CUST_00367,42,Male,Single,North,9.194254424746054,11,266,0.22,541.67,71500.44,Brand-Loyal,In-Store,2.3,0.11,4,Snacks
CUST_00368,40,Male,Single,East,5.605227051892508,3,332,0.4,180.24,6488.64,Regular,In-Store,4.6,0.01,3,Beverages
CUST_00369,41,Male,Single,East,3.333733732639306,8,188,0.05,145.14,13933.44,Brand-Loyal,Online,2.7,0.17,3,Beverages
CUST_00370,30,Female,Married,North,6.633207140715426,6,167,0.06,200.14,14410.08,Regular,Mixed,8.0,0.04,4,Household
CUST_00371,40,Female,Divorced,West,2.6433077503863087,9,237,0.07,255.18,27559.44,Regular,In-Store,4.9,0.07,3,Household
CUST_00372,45,Female,Widowed,West,2.807975904257893,7,66,0.3,317.31,26654.04,Regular,Online,5.4,0.08,4,Snacks
CUST_00373,57,Female,Single,East,3.39391519787151,10,288,0.11,179.87,21584.4,Discount-Seeker,Online,5.7,0.21,3,Beverages
CUST_00374,51,Female,Married,South,8.309026561730066,6,51,0.26,132.09,9510.48,Brand-Loyal,In-Store,7.3,0.04,5,Personal_Care
CUST_00375,65,Male,Divorced,East,4.494239868443252,14,282,0.37,503.48,84584.64,Occasional,Online,7.1,0.02,2,Household
CUST_00376,30,Male,Single,South,1.0,6,57,0.42,85.19,6133.68,Brand-Loyal,In-Store,6.9,0.01,2,Household
CUST_00377,50,Female,Married,South,7.420131866351186,7,84,0.7,328.34,27580.56,Occasional,In-Store,0.9,0.37,4,Dairy
CUST_00378,42,Female,Married,West,4.387237271675285,13,188,0.32,274.01,42745.56,Regular,Mixed,7.5,0.19,1,Household
CUST_00379,66,Female,Single,West,1.3011839882431886,11,183,0.56,310.78,41022.96,Discount-Seeker,Mixed,7.9,0.03,3,Household
CUST_00380,30,Male,Married,West,4.36663302407318,6,262,0.23,141.36,10177.92,Discount-Seeker,Online,6.5,0.44,5,Household
CUST_00381,29,Male,Single,South,6.042007793209806,12,7,0.31,120.15,17301.6,Discount-Seeker,In-Store,8.5,0.07,3,Beverages
CUST_00382,32,Male,Married,North,5.808098333065939,8,337,0.31,215.46,20684.16,Regular,Online,3.1,0.11,5,Dairy
CUST_00383,18,Male,Single,South,8.59682995832964,12,154,0.68,131.12,18881.28,Regular,Online,0.9,0.03,4,Dairy
CUST_00384,33,Male,Single,South,3.2944642748601387,8,118,0.28,122.76,11784.96,Regular,Online,3.1,0.0,4,Snacks
CUST_00385,30,Female,Single,South,5.093440240529945,12,351,0.39,151.28,21784.32,Brand-Loyal,Online,7.2,0.04,2,Personal_Care
CUST_00386,41,Male,Divorced,South,3.600861442843156,12,119,0.4,196.52,28298.88,Brand-Loyal,In-Store,7.8,0.24,1,Beverages
CUST_00387,44,Female,Married,East,1.9156142116255541,8,354,0.29,288.87,27731.52,Regular,Online,6.2,0.01,4,Snacks
CUST_00388,62,Male,Married,West,6.771054744611909,12,210,0.42,117.07,16858.08,Regular,In-Store,1.8,0.16,4,Beverages
